frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
"0.000526000","0.000526000","1593620219.353083000",,"342.993731000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52241","0x00000018","60","60","9227","757","0.001248000","0.000526000","4","513","0x00006349",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593620219.353087000",,"342.993735000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52193","0x00000018","68","68","9228","748","0.003606000","0.002429000","14","513","0x0000f91c",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000000000","0.000000000","1593620219.353087000",,"342.993735000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52241","0x00000011","60","60","9229","757",,"0.000004000","0","513","0x00008352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593620219.353088000",,"342.993736000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52244","0x00000012","66","66","9230","758",,"0.001210000","0","65535","0x0000f494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000126000","0.000126000","1593620219.353214000",,"342.993862000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52241","1883","0x00000004","54","54","9231","757",,"0.000127000","0","0","0x0000bc54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.353214000",,"342.993862000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52241","1883","0x00000004","54","54","9232","757",,"0.000000000","0","0","0x0000bc54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.353214000",,"342.993862000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52193","1883","0x00000010","54","54","9233","748","0.003606000","0.000127000","0","4095","0x00002b1d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.353214000",,"342.993862000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52244","1883","0x00000010","54","54","9234","758","0.001336000","0.000126000","0","4096","0x00002568",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000533000","0.000533000","1593620219.353747000",,"342.994395000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52244","1883","0x00000018","68","68","9235","758","0.001336000","0.000533000","14","4096","0x00006f5e","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000213000","0.000213000","1593620219.353960000",,"342.994608000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52244","1883","0x00000019","68","68","9236","758","0.001336000","0.000213000","14","4096","0x0000e54c",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000449000","0.000449000","1593620219.354409000",,"342.995057000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52247","1883","0x00000002","78","78","9237","759",,"0.000000000","0","65535","0x00003b75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.007942000","0.007942000","1593620219.362351000",,"343.002999000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52244","0x00000010","60","60","9238","758","0.001336000","0.008391000","0","513","0x0000334a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000005000","0.000005000","1593620219.362356000",,"343.003004000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52244","0x00000018","60","60","9239","758","0.001336000","0.000005000","4","513","0x0000133c",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.362356000",,"343.003004000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52193","0x00000018","68","68","9240","748","0.003606000","0.009142000","14","513","0x0000f90e",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593620219.362357000",,"343.003005000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52244","0x00000011","60","60","9241","758",,"0.000001000","0","513","0x00003345",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593620219.362358000",,"343.003006000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52247","0x00000012","66","66","9242","759",,"0.007949000","0","65535","0x0000dc8b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000122000","0.000122000","1593620219.362480000",,"343.003128000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52244","1883","0x00000004","54","54","9243","758",,"0.000123000","0","0","0x00003043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593620219.362481000",,"343.003129000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52244","1883","0x00000004","54","54","9244","758",,"0.000001000","0","0","0x00003043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.362481000",,"343.003129000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52193","1883","0x00000010","54","54","9245","748","0.003606000","0.000125000","0","4095","0x00002b0f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000087000","0.000087000","1593620219.362568000",,"343.003216000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52247","1883","0x00000010","54","54","9246","759","0.008159000","0.000210000","0","4096","0x00000d5f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000348000","0.000348000","1593620219.362916000",,"343.003564000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52247","1883","0x00000018","68","68","9247","759","0.008159000","0.000348000","14","4096","0x00005755","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000167000","0.000167000","1593620219.363083000",,"343.003731000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52247","1883","0x00000019","68","68","9248","759","0.008159000","0.000167000","14","4096","0x0000cd43",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000565000","0.000565000","1593620219.363648000",,"343.004296000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000002","78","78","9249","760",,"0.000000000","0","65535","0x000036b4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000920000","0.000920000","1593620219.364568000",,"343.005216000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52247","0x00000010","60","60","9250","759","0.008159000","0.001485000","0","513","0x00001b41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000005000","0.000005000","1593620219.364573000",,"343.005221000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52250","0x00000012","66","66","9251","760",,"0.000925000","0","65535","0x00005f91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593620219.364574000",,"343.005222000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52247","0x00000018","60","60","9252","759","0.008159000","0.000006000","4","513","0x0000fb32",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.364574000",,"343.005222000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52193","0x00000018","68","68","9253","748","0.003606000","0.002093000","14","513","0x0000f900",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593620219.364575000",,"343.005223000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52247","0x00000011","60","60","9254","759",,"0.000001000","0","513","0x00001b3c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000120000","0.000120000","1593620219.364695000",,"343.005343000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000010","54","54","9255","760","0.001047000","0.000122000","0","4096","0x00009064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.364695000",,"343.005343000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52247","1883","0x00000004","54","54","9256","759",,"0.000120000","0","0","0x0000307d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000120000","0.000120000","1593620219.364815000",,"343.005463000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52193","1883","0x00000010","54","54","9257","748","0.003606000","0.000241000","0","4095","0x00002b01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.364815000",,"343.005463000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52247","1883","0x00000004","54","54","9258","759",,"0.000120000","0","0","0x0000307d",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000213000","0.000213000","1593620219.365028000",,"343.005676000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000018","68","68","9259","760","0.001047000","0.000333000","14","4096","0x0000da5a","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000452000","0.000452000","1593620219.365480000",,"343.006128000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000019","68","68","9260","760","0.001047000","0.000452000","14","4096","0x00005049",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000539000","0.000539000","1593620219.366019000",,"343.006667000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52253","1883","0x00000002","78","78","9261","761",,"0.000000000","0","65535","0x0000e5bd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000345000","0.000345000","1593620219.366364000",,"343.007012000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52250","0x00000018","60","60","9262","760","0.001047000","0.000884000","4","513","0x00007e47",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000050000","0.000050000","1593620219.366414000",,"343.007062000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000004","54","54","9263","760",,"0.000050000","0","0","0x00002bd4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000085000","0.000085000","1593620219.366499000",,"343.007147000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52250","0x00000010","60","60","9264","760","0.001047000","0.000085000","0","513","0x00009e42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000024000","0.000024000","1593620219.366523000",,"343.007171000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000004","54","54","9265","760",,"0.000024000","0","0","0x00002bc5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.001022000","0.001022000","1593620219.367545000",,"343.008193000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52193","0x00000018","68","68","9266","748","0.003606000","0.002730000","14","513","0x0000f8f2",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000004000","0.000004000","1593620219.367549000",,"343.008197000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52250","0x00000011","60","60","9267","760",,"0.001026000","0","513","0x00009e41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000064000","0.000064000","1593620219.367613000",,"343.008261000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52193","1883","0x00000010","54","54","9268","748","0.003606000","0.000068000","0","4095","0x00002af3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000066000","0.000066000","1593620219.367679000",,"343.008327000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52250","1883","0x00000004","54","54","9269","760",,"0.000130000","0","0","0x00002bc5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000197000","0.000197000","1593620219.367876000",,"343.008524000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52253","0x00000012","66","66","9270","761",,"0.001857000","0","65535","0x00003019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000073000","0.000073000","1593620219.367949000",,"343.008597000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52253","1883","0x00000010","54","54","9271","761","0.001930000","0.000073000","0","4096","0x000060ec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000138000","0.000138000","1593620219.368087000",,"343.008735000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52253","1883","0x00000018","68","68","9272","761","0.001930000","0.000138000","14","4096","0x0000aae2","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000252000","0.000252000","1593620219.368339000",,"343.008987000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52253","1883","0x00000019","68","68","9273","761","0.001930000","0.000252000","14","4096","0x000020d1",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000508000","0.000508000","1593620219.368847000",,"343.009495000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000002","78","78","9274","762",,"0.000000000","0","65535","0x0000ea44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.004153000","0.004153000","1593620219.373000000",,"343.013648000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52253","0x00000010","60","60","9275","761","0.001930000","0.004661000","0","513","0x00006ece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000280000","0.000280000","1593620219.373280000",,"343.013928000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52256","0x00000012","66","66","9276","762",,"0.004433000","0","65535","0x0000ae21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000052000","0.000052000","1593620219.373332000",,"343.013980000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000010","54","54","9277","762","0.004485000","0.000052000","0","4096","0x0000def4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000123000","0.000123000","1593620219.373455000",,"343.014103000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000018","68","68","9278","762","0.004485000","0.000123000","14","4096","0x000028eb","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","60","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000114000","0.000114000","1593620219.373569000",,"343.014217000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52253","0x00000018","60","60","9279","761","0.001930000","0.000569000","4","513","0x00004ec0",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000003000","0.000003000","1593620219.373572000",,"343.014220000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52193","0x00000018","68","68","9280","748","0.003606000","0.005959000","14","513","0x0000f8e4",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593620219.373573000",,"343.014221000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52253","0x00000011","60","60","9281","761",,"0.000004000","0","513","0x00006ec9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000069000","0.000069000","1593620219.373642000",,"343.014290000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52253","1883","0x00000004","54","54","9282","761",,"0.000069000","0","0","0x0000dad0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.373642000",,"343.014290000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52253","1883","0x00000004","54","54","9283","761",,"0.000000000","0","0","0x0000dad0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.373642000",,"343.014290000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52193","1883","0x00000010","54","54","9284","748","0.003606000","0.000070000","0","4095","0x00002ae5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000011000","0.000011000","1593620219.373653000",,"343.014301000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000019","68","68","9285","762","0.004485000","0.000198000","14","4096","0x00009ed9",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000612000","0.000612000","1593620219.374265000",,"343.014913000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52259","1883","0x00000002","78","78","9286","763",,"0.000000000","0","65535","0x0000762e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000405000","0.000405000","1593620219.374670000",,"343.015318000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52256","0x00000018","60","60","9287","762","0.004485000","0.001017000","4","513","0x0000ccd7",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
"0.000042000","0.000042000","1593620219.374712000",,"343.015360000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000004","54","54","9288","762",,"0.000042000","0","0","0x0000df68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000057000","0.000057000","1593620219.374769000",,"343.015417000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52262","1883","0x00000002","78","78","9289","764",,"0.000000000","0","65535","0x00004f0a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.001158000","0.001158000","1593620219.375927000",,"343.016575000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52256","0x00000010","60","60","9290","762","0.004485000","0.001215000","0","513","0x0000ecd2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593620219.375931000",,"343.016579000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52193","0x00000018","68","68","9291","748","0.003606000","0.002289000","14","513","0x0000f8d6",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000001000","0.000001000","1593620219.375932000",,"343.016580000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52256","0x00000011","60","60","9292","762",,"0.000005000","0","513","0x0000ecd1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000081000","0.000081000","1593620219.376013000",,"343.016661000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000004","54","54","9293","762",,"0.000081000","0","0","0x0000df59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000001000","0.000001000","1593620219.376014000",,"343.016662000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52256","1883","0x00000004","54","54","9294","762",,"0.000001000","0","0","0x0000df59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000000000","0.000000000","1593620219.376014000",,"343.016662000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52193","1883","0x00000010","54","54","9295","748","0.003606000","0.000083000","0","4095","0x00002ad7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000100000","0.000100000","1593620219.376114000",,"343.016762000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52259","0x00000012","66","66","9296","763",,"0.001849000","0","65535","0x00004a24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000002000","0.000002000","1593620219.376116000",,"343.016764000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52262","0x00000012","66","66","9297","764",,"0.001347000","0","65535","0x0000afc6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000051000","0.000051000","1593620219.376167000",,"343.016815000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52259","1883","0x00000004","54","54","9298","763",,"0.000053000","0","0","0x00006b65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000016000","0.000016000","1593620219.376183000",,"343.016831000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52262","1883","0x00000010","54","54","9299","764","0.001414000","0.000067000","0","4096","0x0000e099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000457000","0.000457000","1593620219.376640000",,"343.017288000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52262","1883","0x00000018","68","68","9300","764","0.001414000","0.000457000","14","4096","0x00002acb","","0",,,,,"1","0","0","0","0","0","0","0x00000002",,"0x00000010","1","12",,,"1",,,"4","MQTT",,,,,,,,,"4",,,,,"6"
"0.000153000","0.000153000","1593620219.376793000",,"343.017441000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52262","1883","0x00000019","68","68","9301","764","0.001414000","0.000153000","14","4096","0x0000a07e",,,,,,,,,,,,,,,"0","0x00000030",,"12","74657374",,"3",,,,,"0","0",,,"Topic1","6",,,,,,,,"6"
"0.000422000","0.000422000","1593620219.377215000",,"343.017863000","8c:85:90:b3:e6:d9","bc:5f:f4:65:87:30","192.168.1.90","192.168.1.91","52265","1883","0x00000002","78","78","9302","765",,"0.000000000","0","65535","0x00002c10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.001213000","0.001213000","1593620219.378428000",,"343.019076000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52262","0x00000010","60","60","9303","764","0.001414000","0.001635000","0","513","0x0000ee7b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6"
"0.000004000","0.000004000","1593620219.378432000",,"343.019080000","bc:5f:f4:65:87:30","8c:85:90:b3:e6:d9","192.168.1.91","192.168.1.90","1883","52262","0x00000018","60","60","9304","764","0.001414000","0.000004000","4","513","0x0000ce6d",,,"0x00000000","0","0","0",,,,,,,,,,"0x00000020",,"2",,,"2",,,,,,,,,,,,,,,,,,"6"
